path,type,name,base_name,extension,size,date,sha1,md5,sha256,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,detected_license_expression,detected_license_expression_spdx,percentage_of_license_text,files_count,dirs_count,size_count,scan_errors,license_expression,detection_log,license_match__license_expression,license_match__license_expression_spdx,license_match__from_file,license_match__matcher,license_match__score,license_match__matched_length,license_match__match_coverage,license_match__rule_relevance,license_match__rule_identifier,license_match__rule_url,copyright,holder,author,email,url,start_line,end_line,package__type,package__namespace,package__name,package__version,package__qualifiers,package__subpath,package__primary_language,package__description,package__release_date,package__homepage_url,package__download_url,package__size,package__sha1,package__md5,package__sha256,package__sha512,package__bug_tracking_url,package__code_view_url,package__vcs_url,package__copyright,package__holder,package__declared_license_expression,package__declared_license_expression_spdx,package__license_detections,package__other_license_expression,package__other_license_expression_spdx,package__other_license_detections,package__extracted_license_statement,package__notice_text,package__file_references,package__is_private,package__is_virtual,package__extra_data,package__repository_homepage_url,package__repository_download_url,package__api_data_url,package__datasource_id,package__purl
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,file,CacheConfiguration.java,CacheConfiguration,.java,2014,2025-04-15,b06fd3c08354647a286ae642648dfb3e72f5847c,8929a44a611cb3db051ca8e5e8b11886,63123792e6614947cc9413cbecb31087a1b7da262096938b733499b7fbd33db4,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,35.56,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CacheConfiguration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,file,CrashController.java,CrashController,.java,1204,2025-04-15,5492d6d7f4d66f9065cf21acf1fb60c75b770801,19b05d2f5cf0d39b4c0aba2259f56a55,8481c87df48f253628e98aad3dd0a3d5ef3d8ba61bf95cc1c80d9cff9fdc5642,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,53.12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Isvy,,,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,file,WelcomeController.java,WelcomeController,.java,898,2025-04-15,7e0278995b518675eacfd215e76a5ba2ef79ad36,73439f20d607a54c1c611eb79177c095,c000cecc58466d6575b46c5a8b79f437193b924fd5b4fa982567fa277243050b,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,71.43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/,directory,vet,vet,,0,,,,,,,,False,False,False,False,False,False,,,0,5,0,9078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,file,Specialty.java,Specialty,.java,998,2025-04-15,d4741feb4638deb2dbb321f2fce8f2fc2a4ef7e9,08384c9ec7a07ec850b9878633c8f511,96dfe1930dcb01f619854080656dc9096bb1d446ff49f4b37582c3ef45a73c50,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,63.43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,file,Vet.java,Vet,.java,2190,2025-04-15,e4f94feb2e9701de6cf865cf7c422439f70916cc,c5ca2a50151f4148a50cdb2a53877eaa,836f6192d55f12683416a228ca0683f42908463e19d7e23597b1351a027def38,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,33.07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Krebs,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Brannen,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arjen Poutsma,,,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vet.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,file,VetController.java,VetController,.java,2681,2025-04-15,2137f08a97c3c1fbe1828e201b667c7c6843ca40,d7738f5f3c22beb2067f24582a6bd9de,8b247d66764c6afbf1f604d1bf7dfa3a4fc5f4f312808f4f831241b8ee1a6cb8,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,25.84,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Fisher,,,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Krebs,,,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arjen Poutsma,,,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetController.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,file,VetRepository.java,VetRepository,.java,1994,2025-04-15,ba8068ae2ac3efa4732d00865ae88b10ed922c52,47a5e60bcf702a33a09b191362b81cdf,27913ea71d24b8b2f277cd17fee7e087a9e032a98c837f30fca45d06f2bc9601,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,32.95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Krebs,,,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juergen Hoeller,,,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Brannen,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Isvy,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/VetRepository.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://docs.spring.io/spring-data/jpa/docs/current/reference/html/#repositories.query-methods.query-creation,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,file,Vets.java,Vets,.java,1215,2025-04-15,c55a455d46fe4dfa7decf27838396ccb6504857a,858413763a4e8a8559b62857a7a7c82c,ad7d370e41bb6b33ebbd6d35b541a6ae6e3165c962d997caa8d53571203b92b7,text/x-java,"Java source, ASCII text",Java,False,True,False,False,True,False,apache-2.0,Apache-2.0,51.52,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,,apache-2.0,Apache-2.0,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,2-aho,100.00,85,100.00,100.00,apache-2.0_459.RULE,https://github.com/nexB/scancode-toolkit/tree/develop/src/licensedcode/data/rules/apache-2.0_459.RULE,,,,,,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright 2012-2019 the original author or authors,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,the original author or authors,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arjen Poutsma,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Vets.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.apache.org/licenses/LICENSE-2.0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/,directory,resources,resources,,0,,,,,,,,False,False,False,False,False,False,,,0,50,16,1080809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/application-mysql.properties,file,application-mysql.properties,application-mysql,.properties,299,2025-04-15,07e071dc61c3856a8226a2900cd62325d8b11414,27bffcfb99c72f9d9b3ab40b3d9babe9,a9c49d859a6df2d2c0d3ebc9cfbef7b633593ad2610f162f5a09466b73a08123,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/application-postgres.properties,file,application-postgres.properties,application-postgres,.properties,280,2025-04-15,c41de0a356ba820d5c5d660321622da8741a9315,b1a01db8a4a1ed8a13f7c211769fa3b3,aab94598e1dd598082859b4ad0a60d4dfcc917d8dd1cb39212157a20458ed0b9,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/application.properties,file,application.properties,application,.properties,672,2025-04-15,c64afe585c08aa037d5d2243ba16daad6a6dd58e,7f453c880f74ce3338b298e4f79da2f7,d12a698363d2bff8056dee15286d255aa50235bedd28e16c5c464aa1799c371b,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/banner.txt,file,banner.txt,banner,.txt,709,2025-04-15,38c297a91063280f5daa49cd4a4b7a2667ddcea8,0dae13bda37dd620b4605c400df5a5d3,a1f737eeeb0a9b3dc9d6f9e0b991c9a1dced6db109d7309e7b7cb90f687f48e3,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/,directory,db,db,,0,,,,,,,,False,False,False,False,False,False,,,0,11,4,25272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/h2/,directory,h2,h2,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,5174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/h2/data.sql,file,data.sql,data,.sql,3118,2025-04-15,bf7b425c21308083f1b4a6be0f5851cd88a5a22a,675865cb6ef6dfbb8f693468a3938b89,c2e67030c7e79b5dab10d6452d56ea3a234ebaf859dc1c0a8e724731df07a09f,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/h2/schema.sql,file,schema.sql,schema,.sql,2056,2025-04-15,7d7c32a507f132e304e3b86300e762366438211c,ae2cfd999c4553c6b35629bf4f107aca,dbd469881a7bb74904eeaa90a07cccd3956bc0ad83924a7018c57719fcf264c7,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/hsqldb/,directory,hsqldb,hsqldb,,0,,,,,,,,False,False,False,False,False,False,,,0,2,0,4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/hsqldb/data.sql,file,data.sql,data,.sql,2871,2025-04-15,3ea014d89a3e90dfdcbc6a0c9f81541745975b92,95de7efca80ba6f8a0d69e84e9d2a7db,bf231a56eb39ba602dd261552cadb77f752a812a83807bb1f300ca479ba5954f,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/hsqldb/schema.sql,file,schema.sql,schema,.sql,1912,2025-04-15,f1ae1806eefb702b15623a2b287d64c9d3dbdf93,6c5cc2f26d619c642ac405db82b27f30,29d4c3ee30f8c96608fc93fcb54310c5010cafbef72078b1614df96115f3998b,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/,directory,mysql,mysql,,0,,,,,,,,False,False,False,False,False,False,,,0,4,0,6650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/data.sql,file,data.sql,data,.sql,3200,2025-04-15,a7bfee8a0f475b5703b8a9105bf20a395fe1be4c,5453d329c677bd68b8492c8200904cd4,de5983e3f63069e89fdd5bfc4294b2a8458e1883f23b2cdb44abb216f26d0aee,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/petclinic_db_setup_mysql.txt,file,petclinic_db_setup_mysql.txt,petclinic_db_setup_mysql,.txt,1690,2025-04-15,fdfc5aaabe3692ada2dcde21e3cad4b087dc4a7f,b42988c9fd16806295c2247d92be663f,90ec2a23f78709c4e909dad0fac260acc6b54907cddd59fca24d1de9c6e532fc,text/plain,ASCII text,,False,True,False,False,False,False,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/petclinic_db_setup_mysql.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Brannen,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/petclinic_db_setup_mysql.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costin Leau,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/petclinic_db_setup_mysql.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave Syer,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring-petclinic/src/main/resources/db/mysql/petclinic_db_setup_mysql.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dev.mysql.com/downloads,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
